AAPL,Date_AAPL,MSFT,Date_MSFT,GOOGL,Date_GOOGL,TSLA,Date_TSLA
37.12784194946289,2017-10-26,73.2987060546875,2017-10-26,49.57099914550781,2017-10-26,21.744667053222656,2017-10-26
38.4581298828125,2017-10-27,77.9985122680664,2017-10-27,51.68349838256836,2017-10-27,21.391332626342773,2017-10-27
39.32376480102539,2017-10-30,78.07295989990234,2017-10-30,51.65650177001953,2017-10-30,21.338666915893555,2017-10-30
39.8709716796875,2017-10-31,77.41218566894531,2017-10-31,51.652000427246094,2017-10-31,22.101999282836914,2017-10-31
39.363853454589844,2017-11-01,77.41218566894531,2017-11-01,52.130001068115234,2017-11-01,21.405332565307617,2017-11-01
39.651611328125,2017-11-02,78.22187805175781,2017-11-02,52.14849853515625,2017-11-02,19.950666427612305,2017-11-02
40.68708038330078,2017-11-03,78.30563354492188,2017-11-03,52.4995002746582,2017-11-03,20.4060001373291,2017-11-03
41.099849700927734,2017-11-06,78.6127700805664,2017-11-06,52.13399887084961,2017-11-06,20.185333251953125,2017-11-06
41.23192596435547,2017-11-07,78.42662811279297,2017-11-07,52.61949920654297,2017-11-07,20.40333366394043,2017-11-07
41.56922149658203,2017-11-08,78.6965103149414,2017-11-08,52.91450119018555,2017-11-08,20.292667388916016,2017-11-08
41.48430252075195,2017-11-09,78.25909423828125,2017-11-09,52.38600158691406,2017-11-09,20.19933319091797,2017-11-09
41.347007751464844,2017-11-10,78.05436706542969,2017-11-10,52.20750045776367,2017-11-10,20.19933319091797,2017-11-10
41.181304931640625,2017-11-13,78.11018371582031,2017-11-13,52.060001373291016,2017-11-13,21.02666664123535,2017-11-13
40.558738708496094,2017-11-14,78.22187805175781,2017-11-14,52.082000732421875,2017-11-14,20.579999923706055,2017-11-14
40.023773193359375,2017-11-15,77.6139144897461,2017-11-15,51.820499420166016,2017-11-15,20.753332138061523,2017-11-15
40.5019416809082,2017-11-16,77.81968688964844,2017-11-16,52.423500061035156,2017-11-16,20.833332061767578,2017-11-16
40.27705001831055,2017-11-17,77.07139587402344,2017-11-17,51.794498443603516,2017-11-17,21.003332138061523,2017-11-17
40.23681640625,2017-11-20,77.19300079345703,2017-11-20,51.733001708984375,2017-11-20,20.582666397094727,2017-11-20
40.984832763671875,2017-11-21,78.30604553222656,2017-11-21,52.51499938964844,2017-11-21,21.187332153320312,2017-11-21
41.415653228759766,2017-11-22,77.7354965209961,2017-11-22,52.59600067138672,2017-11-22,20.84000015258789,2017-11-22
41.418025970458984,2017-11-24,77.87580108642578,2017-11-24,52.82600021362305,2017-11-24,21.036666870117188,2017-11-24
41.20972442626953,2017-11-27,78.44635772705078,2017-11-27,53.60049819946289,2017-11-27,21.12066650390625,2017-11-27
40.96826934814453,2017-11-28,79.39105224609375,2017-11-28,53.16450119018555,2017-11-28,21.170000076293945,2017-11-28
40.11845397949219,2017-11-29,77.95061492919922,2017-11-29,51.86899948120117,2017-11-29,20.502666473388672,2017-11-29
40.679473876953125,2017-11-30,78.7269515991211,2017-11-30,51.80849838256836,2017-11-30,20.59000015258789,2017-11-30
40.4901008605957,2017-12-01,78.8111343383789,2017-12-01,51.253501892089844,2017-12-01,20.435333251953125,2017-12-01
40.194210052490234,2017-12-04,75.83678436279297,2017-12-04,50.59349822998047,2017-12-04,20.34666633605957,2017-12-04
40.156333923339844,2017-12-05,76.31380462646484,2017-12-05,50.97999954223633,2017-12-05,20.246667861938477,2017-12-05
40.007205963134766,2017-12-06,77.42684173583984,2017-12-06,51.63600158691406,2017-12-06,20.884000778198242,2017-12-06
40.08058166503906,2017-12-07,77.15558624267578,2017-12-07,52.22850036621094,2017-12-07,20.749332427978516,2017-12-07
40.09241485595703,2017-12-08,78.71760559082031,2017-12-08,52.46900177001953,2017-12-08,21.0086669921875,2017-12-08
40.87358474731445,2017-12-11,79.7184066772461,2017-12-11,52.5984992980957,2017-12-11,21.92733383178711,2017-12-11
40.64396667480469,2017-12-12,80.04576110839844,2017-12-12,52.438499450683594,2017-12-12,22.735332489013672,2017-12-12
40.778900146484375,2017-12-13,79.83064270019531,2017-12-13,52.56949996948242,2017-12-13,22.601999282836914,2017-12-13
40.767051696777344,2017-12-14,79.21332550048828,2017-12-14,52.87350082397461,2017-12-14,22.525999069213867,2017-12-14
41.181304931640625,2017-12-15,81.23365020751953,2017-12-15,53.599998474121094,2017-12-15,22.89666748046875,2017-12-15
41.761260986328125,2017-12-18,80.79402923583984,2017-12-18,54.25450134277344,2017-12-18,22.591333389282227,2017-12-18
41.31623077392578,2017-12-19,80.27958679199219,2017-12-19,53.98899841308594,2017-12-19,22.073333740234375,2017-12-19
41.271263122558594,2017-12-20,79.9896469116211,2017-12-20,53.678001403808594,2017-12-20,21.93199920654297,2017-12-20
41.427486419677734,2017-12-21,79.970947265625,2017-12-21,53.54249954223633,2017-12-21,22.110666275024414,2017-12-21
41.427486419677734,2017-12-22,79.98030090332031,2017-12-22,53.44300079345703,2017-12-22,21.68000030517578,2017-12-22
40.37648010253906,2017-12-26,79.87741088867188,2017-12-26,53.29249954223633,2017-12-26,21.152666091918945,2017-12-26
40.383575439453125,2017-12-27,80.1673812866211,2017-12-27,53.0099983215332,2017-12-27,20.775999069213867,2017-12-27
40.4972038269043,2017-12-28,80.17672729492188,2017-12-28,52.79750061035156,2017-12-28,21.02400016784668,2017-12-28
40.05927658081055,2017-12-29,80.00835418701172,2017-12-29,52.66999816894531,2017-12-29,20.75666618347168,2017-12-29
40.776527404785156,2018-01-02,80.39183807373047,2018-01-02,53.660499572753906,2018-01-02,21.368667602539062,2018-01-02
40.76941680908203,2018-01-03,80.7659912109375,2018-01-03,54.57600021362305,2018-01-03,21.149999618530273,2018-01-03
40.958797454833984,2018-01-04,81.4768295288086,2018-01-04,54.78799819946289,2018-01-04,20.974666595458984,2018-01-04
41.42512130737305,2018-01-05,82.48699951171875,2018-01-05,55.51449966430664,2018-01-05,21.10533332824707,2018-01-05
41.271263122558594,2018-01-08,82.57117462158203,2018-01-08,55.71049880981445,2018-01-08,22.42733383178711,2018-01-08
41.26652145385742,2018-01-09,82.51504516601562,2018-01-09,55.63949966430664,2018-01-09,22.246000289916992,2018-01-09
41.257057189941406,2018-01-10,82.14091491699219,2018-01-10,55.50699996948242,2018-01-10,22.31999969482422,2018-01-10
41.491416931152344,2018-01-11,82.38409423828125,2018-01-11,55.602500915527344,2018-01-11,22.530000686645508,2018-01-11
41.919857025146484,2018-01-12,83.80583190917969,2018-01-12,56.532501220703125,2018-01-12,22.4146671295166,2018-01-12
41.70681381225586,2018-01-16,82.63663482666016,2018-01-16,56.53499984741211,2018-01-16,22.67066764831543,2018-01-16
42.39564895629883,2018-01-17,84.31088256835938,2018-01-17,56.95500183105469,2018-01-17,23.143999099731445,2018-01-17
42.433528900146484,2018-01-18,84.27346801757812,2018-01-18,56.798500061035156,2018-01-18,22.971332550048828,2018-01-18
42.24415588378906,2018-01-19,84.17993927001953,2018-01-19,57.17499923706055,2018-01-19,23.334667205810547,2018-01-19
41.89855194091797,2018-01-22,85.68582916259766,2018-01-22,58.20800018310547,2018-01-22,23.437332153320312,2018-01-22
41.90801239013672,2018-01-23,85.95709228515625,2018-01-23,58.80849838256836,2018-01-23,23.519332885742188,2018-01-23
41.240482330322266,2018-01-24,85.88225555419922,2018-01-24,58.56449890136719,2018-01-24,23.05933380126953,2018-01-24
40.50431442260742,2018-01-25,86.35924530029297,2018-01-25,59.106998443603516,2018-01-25,22.50933265686035,2018-01-25
40.59898376464844,2018-01-26,87.97738647460938,2018-01-26,59.37799835205078,2018-01-26,22.856666564941406,2018-01-26
39.75864791870117,2018-01-29,87.8464584350586,2018-01-29,59.32400131225586,2018-01-29,23.302000045776367,2018-01-29
39.52431106567383,2018-01-30,86.74275970458984,2018-01-30,58.868499755859375,2018-01-30,23.05466651916504,2018-01-30
39.63319396972656,2018-01-31,88.86595916748047,2018-01-31,59.111000061035156,2018-01-31,23.62066650390625,2018-01-31
39.716041564941406,2018-02-01,88.16444396972656,2018-02-01,59.079498291015625,2018-02-01,23.28333282470703,2018-02-01
37.992759704589844,2018-02-02,85.84484100341797,2018-02-02,55.959999084472656,2018-02-02,22.916667938232422,2018-02-02
37.04354476928711,2018-02-05,82.30928039550781,2018-02-05,53.11949920654297,2018-02-05,22.208667755126953,2018-02-05
38.591636657714844,2018-02-06,85.42393493652344,2018-02-06,54.221500396728516,2018-02-06,22.264667510986328,2018-02-06
37.7655143737793,2018-02-07,83.81515502929688,2018-02-07,52.77050018310547,2018-02-07,23.0,2018-02-07
36.7263298034668,2018-02-08,79.51263427734375,2018-02-08,50.385501861572266,2018-02-08,21.01533317565918,2018-02-08
37.17554473876953,2018-02-09,82.47763061523438,2018-02-09,52.313499450683594,2018-02-09,20.69466781616211,2018-02-09
38.672935485839844,2018-02-12,83.36619567871094,2018-02-12,52.72800064086914,2018-02-12,21.048667907714844,2018-02-12
39.06034851074219,2018-02-13,84.02094268798828,2018-02-13,52.707000732421875,2018-02-13,21.577333450317383,2018-02-13
39.78052520751953,2018-02-14,85.3365478515625,2018-02-14,53.6349983215332,2018-02-14,21.487333297729492,2018-02-14
41.11627960205078,2018-02-15,87.0750732421875,2018-02-15,54.56800079345703,2018-02-15,22.271333694458008,2018-02-15
40.98317337036133,2018-02-16,86.454833984375,2018-02-16,54.775001525878906,2018-02-16,22.365999221801758,2018-02-16
40.84532165527344,2018-02-20,87.1314468383789,2018-02-20,55.179500579833984,2018-02-20,22.31800079345703,2018-02-20
40.659934997558594,2018-02-21,85.9755630493164,2018-02-21,55.6875,2018-02-21,22.219999313354492,2018-02-21
40.999813079833984,2018-02-22,86.20111083984375,2018-02-22,55.494998931884766,2018-02-22,23.077999114990234,2018-02-22
41.712860107421875,2018-02-23,88.39067077636719,2018-02-23,56.40449905395508,2018-02-23,23.469999313354492,2018-02-23
42.53761291503906,2018-02-26,89.66869354248047,2018-02-26,57.185001373291016,2018-02-26,23.827999114990234,2018-02-26
42.39976119995117,2018-02-27,88.52223205566406,2018-02-27,55.8754997253418,2018-02-27,23.39933204650879,2018-02-27
42.3355827331543,2018-02-28,88.1181411743164,2018-02-28,55.19599914550781,2018-02-28,22.87066650390625,2018-02-28
41.594017028808594,2018-03-01,87.25361633300781,2018-03-01,53.570499420166016,2018-03-01,22.062000274658203,2018-03-01
41.881614685058594,2018-03-02,87.44154357910156,2018-03-02,54.207000732421875,2018-03-02,22.341333389282227,2018-03-02
42.0265998840332,2018-03-05,87.9959945678711,2018-03-05,54.737998962402344,2018-03-05,22.22333335876465,2018-03-05
41.99094009399414,2018-03-06,87.69527435302734,2018-03-06,55.04499816894531,2018-03-06,21.8799991607666,2018-03-06
41.60114288330078,2018-03-07,88.20272827148438,2018-03-07,55.75199890136719,2018-03-07,22.15333366394043,2018-03-07
42.05512237548828,2018-03-08,88.73835754394531,2018-03-08,56.46900177001953,2018-03-08,21.940000534057617,2018-03-08
42.77766418457031,2018-03-09,90.72119140625,2018-03-09,58.04199981689453,2018-03-09,21.81133270263672,2018-03-09
43.19123077392578,2018-03-12,90.93730926513672,2018-03-12,58.29650115966797,2018-03-12,23.034000396728516,2018-03-12
42.775291442871094,2018-03-13,88.7195816040039,2018-03-13,56.99549865722656,2018-03-13,22.78933334350586,2018-03-13
42.411651611328125,2018-03-14,88.19331359863281,2018-03-14,57.44449996948242,2018-03-14,21.775333404541016,2018-03-14
42.4615478515625,2018-03-15,88.50342559814453,2018-03-15,57.53049850463867,2018-03-15,21.706666946411133,2018-03-15
42.31180953979492,2018-03-16,88.89810180664062,2018-03-16,56.72100067138672,2018-03-16,21.42333221435547,2018-03-16
41.66531753540039,2018-03-19,87.29119873046875,2018-03-19,55.003501892089844,2018-03-19,20.90399932861328,2018-03-19
41.651065826416016,2018-03-20,87.51671600341797,2018-03-20,54.790000915527344,2018-03-20,20.703332901000977,2018-03-20
40.70747756958008,2018-03-21,86.90589904785156,2018-03-21,54.70000076293945,2018-03-21,21.101999282836914,2018-03-21
40.13228225708008,2018-03-22,84.37803649902344,2018-03-22,52.657501220703125,2018-03-22,20.606666564941406,2018-03-22
39.20295333862305,2018-03-23,81.92535400390625,2018-03-23,51.32749938964844,2018-03-23,20.1026668548584,2018-03-23
41.063995361328125,2018-03-26,88.1275405883789,2018-03-26,52.704498291015625,2018-03-26,20.278667449951172,2018-03-26
40.01105880737305,2018-03-27,84.07733154296875,2018-03-27,50.34700012207031,2018-03-27,18.61199951171875,2018-03-27
39.56898880004883,2018-03-28,84.00215148925781,2018-03-28,50.25899887084961,2018-03-28,17.185333251953125,2018-03-28
39.87797164916992,2018-03-29,85.76882934570312,2018-03-29,51.856998443603516,2018-03-29,17.742000579833984,2018-03-29
39.616519927978516,2018-04-02,83.1845932006836,2018-04-02,50.631500244140625,2018-04-02,16.832000732421875,2018-04-02
40.022953033447266,2018-04-03,84.30284881591797,2018-04-03,50.933998107910156,2018-04-03,17.8353328704834,2018-04-03
40.78828811645508,2018-04-04,86.76493072509766,2018-04-04,51.48550033569336,2018-04-04,19.12933349609375,2018-04-04
41.071128845214844,2018-04-05,86.8119125366211,2018-04-05,51.63199996948242,2018-04-05,20.381332397460938,2018-04-05
40.02057647705078,2018-04-06,84.79149627685547,2018-04-06,50.497501373291016,2018-04-06,19.953332901000977,2018-04-06
40.417510986328125,2018-04-09,85.29896545410156,2018-04-09,51.00450134277344,2018-04-09,19.310667037963867,2018-04-09
41.17808151245117,2018-04-10,87.28177642822266,2018-04-10,51.82500076293945,2018-04-10,20.31333351135254,2018-04-10
40.985557556152344,2018-04-11,86.3232650756836,2018-04-11,51.25299835205078,2018-04-11,20.062000274658203,2018-04-11
41.38961410522461,2018-04-12,87.93958282470703,2018-04-12,51.864498138427734,2018-04-12,19.60533332824707,2018-04-12
41.529842376708984,2018-04-13,87.4697265625,2018-04-13,51.801998138427734,2018-04-13,20.022666931152344,2018-04-13
41.78892135620117,2018-04-16,88.49403381347656,2018-04-16,52.30500030517578,2018-04-16,19.413999557495117,2018-04-16
42.364105224609375,2018-04-17,90.27950286865234,2018-04-17,53.96799850463867,2018-04-17,19.179332733154297,2018-04-17
42.26901626586914,2018-04-18,90.62721252441406,2018-04-18,53.769500732421875,2018-04-18,19.55666732788086,2018-04-18
41.071128845214844,2018-04-19,90.31710052490234,2018-04-19,54.47249984741211,2018-04-19,20.005332946777344,2018-04-19
39.388343811035156,2018-04-20,89.27399444580078,2018-04-20,53.86600112915039,2018-04-20,19.349332809448242,2018-04-20
39.274253845214844,2018-04-23,89.60289764404297,2018-04-23,53.69049835205078,2018-04-23,18.891332626342773,2018-04-23
38.72760772705078,2018-04-24,87.50732421875,2018-04-24,51.13199996948242,2018-04-24,18.8973331451416,2018-04-24
38.89634704589844,2018-04-25,86.74613952636719,2018-04-25,51.14950180053711,2018-04-25,18.71266746520996,2018-04-25
39.03183364868164,2018-04-26,88.57862091064453,2018-04-26,52.16550064086914,2018-04-26,19.031999588012695,2018-04-26
38.580238342285156,2018-04-27,90.04456329345703,2018-04-27,51.5724983215332,2018-04-27,19.60533332824707,2018-04-27
39.279022216796875,2018-04-30,87.88321685791016,2018-04-30,50.92900085449219,2018-04-30,19.593332290649414,2018-04-30
40.191707611083984,2018-05-01,89.27399444580078,2018-05-01,52.037498474121094,2018-05-01,19.994667053222656,2018-05-01
41.9671745300293,2018-05-02,87.87382507324219,2018-05-02,51.3025016784668,2018-05-02,20.07666778564453,2018-05-02
42.04323959350586,2018-05-03,88.40006256103516,2018-05-03,51.314998626708984,2018-05-03,18.963333129882812,2018-05-03
43.69273376464844,2018-05-04,89.42436218261719,2018-05-04,52.54999923706055,2018-05-04,19.606000900268555,2018-05-04
44.008853912353516,2018-05-07,90.42046356201172,2018-05-07,52.972999572753906,2018-05-07,20.184667587280273,2018-05-07
44.22038650512695,2018-05-08,90.03517150878906,2018-05-08,52.929500579833984,2018-05-08,20.131332397460938,2018-05-08
44.5317497253418,2018-05-09,91.0970687866211,2018-05-09,54.4474983215332,2018-05-09,20.456666946411133,2018-05-09
45.168731689453125,2018-05-10,92.00862121582031,2018-05-10,55.27349853515625,2018-05-10,20.334667205810547,2018-05-10
44.996944427490234,2018-05-11,91.81126403808594,2018-05-11,55.16899871826172,2018-05-11,20.070667266845703,2018-05-11
44.8919563293457,2018-05-14,92.12136840820312,2018-05-14,55.33000183105469,2018-05-14,19.46466636657715,2018-05-14
44.483951568603516,2018-05-15,91.45417785644531,2018-05-15,54.243499755859375,2018-05-15,18.94533348083496,2018-05-15
44.89910888671875,2018-05-16,91.69013214111328,2018-05-16,54.204498291015625,2018-05-16,19.09866714477539,2018-05-16
44.61518859863281,2018-05-17,90.7746353149414,2018-05-17,54.0629997253418,2018-05-17,18.96933364868164,2018-05-17
44.45294189453125,2018-05-18,90.94454193115234,2018-05-18,53.481998443603516,2018-05-18,18.454666137695312,2018-05-18
44.76789093017578,2018-05-21,92.11483764648438,2018-05-21,54.20050048828125,2018-05-21,18.965999603271484,2018-05-21
44.6557502746582,2018-05-22,92.02045440673828,2018-05-22,53.765499114990234,2018-05-22,18.333999633789062,2018-05-22
44.94206237792969,2018-05-23,93.11526489257812,2018-05-23,54.29800033569336,2018-05-23,18.60466766357422,2018-05-23
44.8919563293457,2018-05-24,92.78492736816406,2018-05-24,54.272499084472656,2018-05-24,18.523332595825195,2018-05-24
44.99455261230469,2018-05-25,92.83211517333984,2018-05-25,54.20399856567383,2018-05-25,18.59000015258789,2018-05-25
44.83230209350586,2018-05-29,92.50177001953125,2018-05-29,53.403499603271484,2018-05-29,18.917333602905273,2018-05-29
44.73686981201172,2018-05-30,93.38895416259766,2018-05-30,53.87350082397461,2018-05-30,19.447999954223633,2018-05-30
44.5865592956543,2018-05-31,93.28512573242188,2018-05-31,55.0,2018-05-31,18.98200035095215,2018-05-31
45.39061737060547,2018-06-01,95.12554168701172,2018-06-01,56.75,2018-06-01,19.454666137695312,2018-06-01
45.76999282836914,2018-06-04,95.95610046386719,2018-06-04,57.652000427246094,2018-06-04,19.78266716003418,2018-06-04
46.12311935424805,2018-06-05,96.44686889648438,2018-06-05,57.55099868774414,2018-06-05,19.408666610717773,2018-06-05
46.282981872558594,2018-06-06,96.72999572753906,2018-06-06,57.34749984741211,2018-06-06,21.299999237060547,2018-06-06
46.158905029296875,2018-06-07,95.21049499511719,2018-06-07,56.72100067138672,2018-06-07,21.07266616821289,2018-06-07
45.73897171020508,2018-06-08,95.9183349609375,2018-06-08,56.635501861572266,2018-06-08,21.17733383178711,2018-06-08
45.6268310546875,2018-06-11,95.37093353271484,2018-06-11,57.04499816894531,2018-06-11,22.139999389648438,2018-06-11
45.87735366821289,2018-06-12,95.61634826660156,2018-06-12,57.40950012207031,2018-06-12,22.851333618164062,2018-06-12
45.500370025634766,2018-06-13,95.18218994140625,2018-06-13,57.21149826049805,2018-06-13,22.985332489013672,2018-06-13
45.52424240112305,2018-06-14,95.72014617919922,2018-06-14,58.00550079345703,2018-06-14,23.847999572753906,2018-06-14
45.05659103393555,2018-06-15,94.50265502929688,2018-06-15,57.9635009765625,2018-06-15,23.878000259399414,2018-06-15
45.03273391723633,2018-06-18,95.19161224365234,2018-06-18,59.17900085449219,2018-06-18,24.722000122070312,2018-06-18
44.30500411987305,2018-06-19,95.19161224365234,2018-06-19,58.93450164794922,2018-06-19,23.503332138061523,2018-06-19
44.49827194213867,2018-06-20,96.14486694335938,2018-06-20,59.20349884033203,2018-06-20,24.148000717163086,2018-06-20
44.25013732910156,2018-06-21,95.45590209960938,2018-06-21,58.47200012207031,2018-06-21,23.167333602905273,2018-06-21
44.12129211425781,2018-06-22,94.76691436767578,2018-06-22,58.464500427246094,2018-06-22,22.242000579833984,2018-06-22
43.465152740478516,2018-06-25,92.86043548583984,2018-06-25,56.9640007019043,2018-06-25,22.200666427612305,2018-06-25
44.00437545776367,2018-06-26,93.51165008544922,2018-06-26,56.63100051879883,2018-06-26,22.799999237060547,2018-06-26
43.939964294433594,2018-06-27,92.05819702148438,2018-06-27,55.84700012207031,2018-06-27,22.96666717529297,2018-06-27
44.259681701660156,2018-06-28,93.08694458007812,2018-06-28,56.3390007019043,2018-06-28,23.32866668701172,2018-06-28
44.166622161865234,2018-06-29,93.06806945800781,2018-06-29,56.45949935913086,2018-06-29,22.863332748413086,2018-06-29
44.6605110168457,2018-07-02,94.389404296875,2018-07-02,57.105499267578125,2018-07-02,22.33799934387207,2018-07-02
43.882694244384766,2018-07-03,93.48333740234375,2018-07-03,55.81399917602539,2018-07-03,20.724000930786133,2018-07-03
44.23582458496094,2018-07-05,94.1534423828125,2018-07-05,57.06449890136719,2018-07-05,20.610666275024414,2018-07-05
44.84900665283203,2018-07-06,95.47476959228516,2018-07-06,57.75400161743164,2018-07-06,20.593332290649414,2018-07-06
45.47175216674805,2018-07-09,96.12596893310547,2018-07-09,58.36399841308594,2018-07-09,21.233999252319336,2018-07-09
45.4168701171875,2018-07-10,96.38080596923828,2018-07-10,58.356998443603516,2018-07-10,21.49799919128418,2018-07-10
44.8275260925293,2018-07-11,96.24867248535156,2018-07-11,58.573001861572266,2018-07-11,21.263999938964844,2018-07-11
45.57911682128906,2018-07-12,98.33448028564453,2018-07-12,60.0629997253418,2018-07-12,21.11400032043457,2018-07-12
45.65070724487305,2018-07-13,99.50477600097656,2018-07-13,60.22100067138672,2018-07-13,21.257999420166016,2018-07-13
45.55047607421875,2018-07-16,99.01403045654297,2018-07-16,59.82550048828125,2018-07-16,20.67333221435547,2018-07-16
45.67931365966797,2018-07-17,99.99556732177734,2018-07-17,60.65399932861328,2018-07-17,21.512666702270508,2018-07-17
45.42879867553711,2018-07-18,99.21221160888672,2018-07-18,60.64550018310547,2018-07-18,21.59000015258789,2018-07-18
45.78192138671875,2018-07-19,98.53266906738281,2018-07-19,59.95500183105469,2018-07-19,21.34866714477539,2018-07-19
45.676937103271484,2018-07-20,100.29756927490234,2018-07-20,59.89400100708008,2018-07-20,20.905332565307617,2018-07-20
45.71749496459961,2018-07-23,101.90203094482422,2018-07-23,60.54999923706055,2018-07-23,20.213333129882812,2018-07-23
46.04915237426758,2018-07-24,101.60945129394531,2018-07-24,62.907501220703125,2018-07-24,19.82866668701172,2018-07-24
46.483394622802734,2018-07-25,104.60131072998047,2018-07-25,63.797000885009766,2018-07-25,20.582666397094727,2018-07-25
46.33785629272461,2018-07-26,103.45930480957031,2018-07-26,64.2750015258789,2018-07-26,20.44333267211914,2018-07-26
45.56718826293945,2018-07-27,101.62833404541016,2018-07-27,62.644500732421875,2018-07-27,19.812000274658203,2018-07-27
45.3118896484375,2018-07-30,99.44816589355469,2018-07-30,61.50199890136719,2018-07-30,19.344667434692383,2018-07-30
45.402549743652344,2018-07-31,100.11825561523438,2018-07-31,61.361000061035156,2018-07-31,19.875999450683594,2018-07-31
48.07722854614258,2018-08-01,100.30701446533203,2018-08-01,61.64950180053711,2018-08-01,20.055999755859375,2018-08-01
49.48255920410156,2018-08-02,101.52452087402344,2018-08-02,62.05649948120117,2018-08-02,23.30266761779785,2018-08-02
49.62571716308594,2018-08-03,101.96809387207031,2018-08-03,61.90800094604492,2018-08-03,23.211332321166992,2018-08-03
49.88339614868164,2018-08-06,102.05305480957031,2018-08-06,61.88349914550781,2018-08-06,22.799333572387695,2018-08-06
49.415748596191406,2018-08-07,102.76089477539062,2018-08-07,62.79199981689453,2018-08-07,25.30466651916504,2018-08-07
49.449153900146484,2018-08-08,103.33661651611328,2018-08-08,63.06650161743164,2018-08-08,24.689332962036133,2018-08-08
49.83807373046875,2018-08-09,103.5064926147461,2018-08-09,63.222999572753906,2018-08-09,23.496667861938477,2018-08-09
49.68961715698242,2018-08-10,102.87413024902344,2018-08-10,62.6254997253418,2018-08-10,23.69933319091797,2018-08-10
50.01044845581055,2018-08-13,102.1285629272461,2018-08-13,62.43199920654297,2018-08-13,23.76066780090332,2018-08-13
50.22115707397461,2018-08-14,103.40267181396484,2018-08-14,62.90700149536133,2018-08-14,23.176000595092773,2018-08-14
50.33848190307617,2018-08-15,102.00048065185547,2018-08-15,61.611000061035156,2018-08-15,22.57933235168457,2018-08-15
51.0759391784668,2018-08-16,101.98151397705078,2018-08-16,61.202999114990234,2018-08-16,22.363332748413086,2018-08-16
52.095924377441406,2018-08-17,101.9246826171875,2018-08-17,60.79249954223633,2018-08-17,20.366666793823242,2018-08-17
51.58832931518555,2018-08-20,101.25200653076172,2018-08-20,61.09749984741211,2018-08-20,20.562667846679688,2018-08-20
51.487762451171875,2018-08-21,100.4087905883789,2018-08-21,60.87049865722656,2018-08-21,21.459999084472656,2018-08-21
51.49016189575195,2018-08-22,101.4320068359375,2018-08-22,61.087501525878906,2018-08-22,21.44266700744629,2018-08-22
51.59550094604492,2018-08-23,101.90573120117188,2018-08-23,61.05799865722656,2018-08-23,21.34000015258789,2018-08-23
51.75592041015625,2018-08-24,102.70157623291016,2018-08-24,61.837501525878906,2018-08-24,21.521333694458008,2018-08-24
52.18211364746094,2018-08-27,103.83849334716797,2018-08-27,62.813499450683594,2018-08-27,21.284666061401367,2018-08-27
52.603515625,2018-08-28,104.46381378173828,2018-08-28,62.292999267578125,2018-08-28,20.790666580200195,2018-08-28
53.38886260986328,2018-08-29,106.13128662109375,2018-08-29,63.23249816894531,2018-08-29,20.333999633789062,2018-08-29
53.87970733642578,2018-08-30,106.06495666503906,2018-08-30,62.72200012207031,2018-08-30,20.209999084472656,2018-08-30
54.502227783203125,2018-08-31,106.42499542236328,2018-08-31,61.59000015258789,2018-08-31,20.110666275024414,2018-08-31
54.67701721191406,2018-09-04,105.83757781982422,2018-09-04,60.56549835205078,2018-09-04,19.26333236694336,2018-09-04
54.32025909423828,2018-09-05,102.78684997558594,2018-09-05,59.95500183105469,2018-09-05,18.715999603271484,2018-09-05
53.41759490966797,2018-09-06,103.0237045288086,2018-09-06,59.199501037597656,2018-09-06,18.729999542236328,2018-09-06
52.98661804199219,2018-09-07,102.52156829833984,2018-09-07,58.87950134277344,2018-09-07,17.549333572387695,2018-09-07
52.27549362182617,2018-09-10,103.63006591796875,2018-09-10,58.75299835205078,2018-09-10,19.03333282470703,2018-09-10
53.59716796875,2018-09-11,105.39228057861328,2018-09-11,59.4995002746582,2018-09-11,18.62933349609375,2018-09-11
52.931549072265625,2018-09-12,105.83757781982422,2018-09-12,58.58000183105469,2018-09-12,19.369333267211914,2018-09-12
54.21011734008789,2018-09-13,106.97450256347656,2018-09-13,59.106998443603516,2018-09-13,19.297332763671875,2018-09-13
53.59477233886719,2018-09-14,107.41032409667969,2018-09-14,58.89899826049805,2018-09-14,19.68000030517578,2018-09-14
52.16775131225586,2018-09-17,106.2449722290039,2018-09-17,57.99150085449219,2018-09-17,19.6560001373291,2018-09-17
52.253944396972656,2018-09-18,107.25873565673828,2018-09-18,58.355499267578125,2018-09-18,18.997333526611328,2018-09-18
52.28507995605469,2018-09-19,105.82810974121094,2018-09-19,58.7135009765625,2018-09-19,19.934667587280273,2018-09-19
52.68252182006836,2018-09-20,107.59981536865234,2018-09-20,59.57849884033203,2018-09-20,19.8886661529541,2018-09-20
52.11507797241211,2018-09-21,108.25353240966797,2018-09-21,58.60599899291992,2018-09-21,19.940000534057617,2018-09-21
52.86449432373047,2018-09-24,108.64197540283203,2018-09-24,58.97800064086914,2018-09-24,19.978666305541992,2018-09-24
53.19971466064453,2018-09-25,108.43354034423828,2018-09-25,59.69449996948242,2018-09-25,20.06599998474121,2018-09-25
52.77592086791992,2018-09-26,107.9882583618164,2018-09-26,59.702999114990234,2018-09-26,20.6386661529541,2018-09-26
53.86054992675781,2018-09-27,108.39566040039062,2018-09-27,60.36800003051758,2018-09-27,20.501333236694336,2018-09-27
